LastReportedND_x	LastReportedND_y	LastReportedND_z	dronesDensity	totalConflicts	conflictFrequency	currentTime	testVariable	CurrentVariable	timeScale	runTime	speed	queueLength	citySize	BCI	FAI	HVariability	ARVariability	
0	0	0	5.78703703703704E-07	0	0	34.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	35.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	36.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	37.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	38.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	39.125	SpawnRate	0.005	100	200	5	2	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	40.125	SpawnRate	0.005	100	200	5	2	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	41.125	SpawnRate	0.005	100	200	5	2	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	42.125	SpawnRate	0.005	100	200	5	2	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	43.125	SpawnRate	0.005	100	200	5	2	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	44.125	SpawnRate	0.005	100	200	5	1	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	45.125	SpawnRate	0.005	100	200	5	1	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	46.125	SpawnRate	0.005	100	200	5	1	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	47.125	SpawnRate	0.005	100	200	5	1	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	48.125	SpawnRate	0.005	100	200	5	1	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	49.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	50.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	51.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	52.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	53.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	54.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	55.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	56.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	57.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	58.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	59.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	60.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	61.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	62.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	63.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	64.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	65.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	66.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	67.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	68.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	69.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	70.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	71.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	72.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	73.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	74.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	75.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	76.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	77.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	78.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	79.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	80.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	81.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	82.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	5.78703703703704E-07	0	0	83.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	84.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	85.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	86.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	87.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	88.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	89.125	SpawnRate	0.005	100	200	5	2	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	90.125	SpawnRate	0.005	100	200	5	2	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	91.125	SpawnRate	0.005	100	200	5	2	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	92.125	SpawnRate	0.005	100	200	5	2	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	93.125	SpawnRate	0.005	100	200	5	2	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	94.125	SpawnRate	0.005	100	200	5	1	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	95.125	SpawnRate	0.005	100	200	5	1	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	96.125	SpawnRate	0.005	100	200	5	1	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	97.125	SpawnRate	0.005	100	200	5	1	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	98.125	SpawnRate	0.005	100	200	5	1	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	99.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	100.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	101.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	102.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	103.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	104.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	105.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	106.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	107.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.15740740740741E-06	0	0	108.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	109.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	110.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	111.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	112.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	113.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	114.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	115.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	116.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	117.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	118.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	119.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	120.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	121.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	122.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	123.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	124.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	125.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	126.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	127.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	128.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	129.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	130.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0	0	0	1.01273148148148E-06	0	0	131.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2172243	0.2435435	-0.2512901	1.01273148148148E-06	4	4	132.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2172243	0.2435435	-0.2512901	1.15740740740741E-06	4	0	133.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2172243	0.2435435	-0.2512901	1.44675925925926E-06	4	0	134.125	SpawnRate	0.005	100	200	5	1	240	0.6	15	0.7	0.2	
0.2172243	0.2435435	-0.2512901	1.44675925925926E-06	4	0	135.125	SpawnRate	0.005	100	200	5	1	240	0.6	15	0.7	0.2	
0.2172243	0.2435435	-0.2512901	1.44675925925926E-06	4	0	136.125	SpawnRate	0.005	100	200	5	1	240	0.6	15	0.7	0.2	
0.2172243	0.2435435	-0.2512901	1.59143518518519E-06	4	0	137.125	SpawnRate	0.005	100	200	5	1	240	0.6	15	0.7	0.2	
0.2172243	0.2435435	-0.2512901	1.59143518518519E-06	4	0	138.125	SpawnRate	0.005	100	200	5	1	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	4	139.125	SpawnRate	0.005	100	200	5	4	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	140.125	SpawnRate	0.005	100	200	5	4	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	141.125	SpawnRate	0.005	100	200	5	4	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	142.125	SpawnRate	0.005	100	200	5	4	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	143.125	SpawnRate	0.005	100	200	5	4	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	144.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	145.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	146.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	147.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	148.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	149.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	150.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	151.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	152.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	153.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	154.125	SpawnRate	0.005	100	200	5	2	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	155.125	SpawnRate	0.005	100	200	5	2	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	156.125	SpawnRate	0.005	100	200	5	2	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	157.125	SpawnRate	0.005	100	200	5	2	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	158.125	SpawnRate	0.005	100	200	5	2	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	159.125	SpawnRate	0.005	100	200	5	1	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	160.125	SpawnRate	0.005	100	200	5	1	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	161.125	SpawnRate	0.005	100	200	5	1	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	162.125	SpawnRate	0.005	100	200	5	1	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	163.125	SpawnRate	0.005	100	200	5	1	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	164.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	165.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	166.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	167.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	168.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	169.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	170.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	171.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	172.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	173.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	174.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	175.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	176.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	177.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	178.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	179.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	180.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	181.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	182.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.59143518518519E-06	8	0	183.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.73611111111111E-06	8	0	184.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	1.73611111111111E-06	8	0	185.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	2.02546296296296E-06	8	0	186.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	2.17013888888889E-06	8	0	187.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	2.17013888888889E-06	8	0	188.125	SpawnRate	0.005	100	200	5	0	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	2.17013888888889E-06	8	0	189.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	2.17013888888889E-06	8	0	190.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	2.17013888888889E-06	8	0	191.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	2.17013888888889E-06	8	0	192.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	2.17013888888889E-06	8	0	193.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	2.17013888888889E-06	8	0	194.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	2.17013888888889E-06	8	0	195.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	2.17013888888889E-06	8	0	196.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	2.17013888888889E-06	8	0	197.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	2.17013888888889E-06	8	0	198.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	2.02546296296296E-06	8	0	199.125	SpawnRate	0.005	100	200	5	3	240	0.6	15	0.7	0.2	
0.2078057	0.2470797	-0.2642913	0	0	0	0.1199951	SpawnRate	0.01	50	200	5	3	240	0.6	15	0.7	0.2	
