LastReportedND_x	LastReportedND_y	LastReportedND_z	dronesDensity	totalConflicts	conflictFrequency	currentTime	testVariable	CurrentVariable	timeScale	runTime	speed	queueLength	citySize	BCI	FAI	HVariability	ARVariability	
0	0	0	0	0	0	0	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	0	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	0	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	0	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	0	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	0	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	0	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	0	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	0	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	0.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	1.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	2.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	3.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	4.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	5.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	6.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	7.374999	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	8.374999	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	9.374999	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	10.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	11.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	12.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	13.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	14.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	15.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	16.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	17.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	18.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	19.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	20.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	21.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	22.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	23.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	24.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	25.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	26.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	27.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	28.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	29.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	30.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	31.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	32.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	33.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	34.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	35.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	36.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	37.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	38.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	39.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	40.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
0	0	0	0	0	0	41.375	SpawnRate	0.005	100	200	25	0	240	0.6	15	0.7	0.2	
