LastReportedND_x	LastReportedND_y	LastReportedND_z	dronesDensity	totalConflicts	conflictFrequency	currentTime	testVariable	CurrentVariable	timeScale	runTime	queueLength	citySize	BCI	FAI	HVariability	ARVariability	
0.2854539	0.07635334	0.4722516	3.68200231481481E-05	16	6	20.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3122218	0.07726847	-0.3308912	3.87008101851852E-05	18	2	21.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.4217658	0.09360625	-0.2055164	4.05815972222222E-05	20	2	22.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.3448162	0.2813822	0.270543	4.23900462962963E-05	30	2	23.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.4393864	0.2262893	-0.2554275	4.41984953703704E-05	48	10	24.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.4521462	0.127168	-0.4827076	4.60792824074074E-05	86	18	25.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.4843868	0.2614646	0.4044415	4.78153935185185E-05	122	38	26.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.355544	0.08338656	-0.4743975	4.96238425925926E-05	151	36	27.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3734896	0.07519622	0.325817	5.15046296296296E-05	197	29	28.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.5038801	0.1359768	0.4618769	5.32407407407407E-05	240	46	29.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2455392	0.1189998	-0.1389348	5.52662037037037E-05	306	43	30.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.02510563	0.1056801	0.4647034	5.70746527777778E-05	394	66	31.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.4106455	0.3092439	0.04431992	5.88831018518519E-05	522	88	32.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.04632333	0.1092127	0.1068104	6.0619212962963E-05	595	128	33.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.4899946	0.258707	0.1244079	6.22829861111111E-05	703	73	34.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.009464296	0.2558259	-0.3557302	6.40914351851852E-05	810	108	35.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1239749	0.08415478	0.3551106	6.58275462962963E-05	926	107	36.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1130878	0.1732381	-0.3966558	6.77083333333333E-05	1071	116	37.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.07650239	0.0842469	0.1518374	6.95891203703704E-05	1205	145	38.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.4410706	0.2155245	-0.2807383	7.11805555555556E-05	1374	134	39.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.03816776	0.422406	0.1899655	7.28443287037037E-05	1574	169	40.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.06755368	0.4635296	-0.2652659	7.45804398148148E-05	1773	200	41.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.1430297	0.07798937	-0.3184312	7.64612268518519E-05	1977	199	42.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.3149647	0.2776317	-0.04733206	7.82696759259259E-05	2227	204	43.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.3163807	0.1015364	0.1582198	7.98611111111111E-05	2505	250	44.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.2093349	0.1183165	-0.1174954	8.17418981481481E-05	2788	278	45.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.4559681	0.3701231	0.1172049	8.33333333333333E-05	3099	283	46.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.0002963066	0.3659375	-0.1544439	8.49247685185185E-05	3405	311	47.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3624019	0.09218317	0.507589	8.65162037037037E-05	3808	306	48.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.283206	0.5822017	-0.4293127	8.81076388888889E-05	4165	403	49.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.3090531	0.09084468	0.4477672	8.96267361111111E-05	4622	357	50.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.05916179	0.08625652	0.1515853	9.12181712962963E-05	5035	457	51.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3245249	0.2494949	0.1520433	9.30266203703704E-05	5463	413	52.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2726912	0.2579414	0.3836507	9.46903935185185E-05	5868	428	53.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.4346043	0.2475408	-0.1799175	9.62094907407407E-05	6337	405	54.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3363238	0.2289063	0.1489945	9.75115740740741E-05	6766	469	55.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2176553	0.2405579	-0.2630827	9.91753472222222E-05	7202	429	56.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.1798066	0.3859869	0.01795559	0.000100622106481481	7671	436	57.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2749624	0.2559774	0.3781043	0.000102068865740741	8191	469	58.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.1779417	0.3672403	0.07477316	0.000103587962962963	8617	520	59.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.05086196	0.1476562	-0.1478645	0.000105179398148148	9214	426	60.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.2883936	0.3860046	-0.1693	0.000106264467592593	9793	597	61.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3305831	0.2400048	0.4047481	0.000107783564814815	10362	579	62.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.09711879	0.3851866	-0.01337004	0.000108723958333333	10925	569	63.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.134621	0.2320817	-0.03263483	0.000109881365740741	11502	563	64.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.1162219	0.3862185	-0.01480729	0.000111111111111111	12122	577	65.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.05581039	0.3146172	-0.06057669	0.000112413194444444	12736	620	66.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3454388	0.1960958	0.4620186	0.000113570601851852	13372	614	67.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.07346913	0.07882002	-0.008474827	0.000114800347222222	13948	636	68.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3562832	0.1953245	-0.1856245	0.000116030092592593	14601	576	69.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.002217166	0.2162319	0.05400963	0.000116898148148148	15277	653	70.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1071266	0.3299761	0.3479685	0.000118272569444444	15953	676	71.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1643501	0.1093428	0.1712726	0.000119502314814815	16687	676	72.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1836686	0.3244125	0.005236499	0.000120442708333333	17379	734	73.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.1090922	0.2113311	0.4236768	0.000121238425925926	18143	692	74.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1019582	0.1026788	0.1438962	0.000121889467592593	18975	764	75.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3163757	0.2550655	-0.3631566	0.000122395833333333	19733	832	76.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.02593454	0.1580165	0.3412052	0.000123480902777778	20487	758	77.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1589536	0.2904311	0.2014876	0.000124421296296296	21212	754	78.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.113459	0.3396905	-0.06864939	0.000125361689814815	21957	725	79.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1558577	0.1194715	0.2880488	0.000125940393518519	22699	745	80.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.4037347	0.2325644	-0.224004	0.000126736111111111	23426	742	81.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.4071155	0.1285198	-0.1070695	0.000127314814814815	24203	727	82.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.06898591	0.3727046	-0.1039487	0.000128110532407407	24911	777	83.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.4565478	0.3649592	-0.3935383	0.00012890625	25704	708	84.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.2279498	0.3066953	0.4757002	0.000128978587962963	26468	793	85.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2826638	0.1004662	-0.26582	0.000129123263888889	27323	764	86.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.09170278	0.3407526	-0.0816802	0.00013013599537037	28162	855	87.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.4976887	0.2626283	0.355308	0.000131148726851852	29025	839	88.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.1102925	0.3690903	-0.4191287	0.000131438078703704	29814	863	89.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.01607606	0.1137284	-0.4791178	0.000132306134259259	30602	789	90.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.2945578	0.2298688	0.08645439	0.000132667824074074	31461	788	91.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1412528	0.5017019	0.1011705	0.000132740162037037	32188	859	92.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2229811	0.3493131	-0.4019964	0.000132957175925926	32942	727	93.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1530536	0.3976992	-0.05126076	0.000132957175925926	33740	754	94.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.07862956	0.08760703	-0.02593304	0.000133174189814815	34526	798	95.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1549932	0.2130263	0.2655887	0.000133680555555556	35297	786	96.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.04503864	0.2226051	-0.4154805	0.000133463541666667	35957	771	97.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.1056273	0.1933174	-0.02844658	0.000133391203703704	36760	660	98.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.1210617	0.24813	-0.190813	0.000133680555555556	37581	803	99.92999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.08164933	0.2801985	0.1102914	0.000133318865740741	38393	821	100.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3956949	0.2702642	0.4084775	0.000133897569444444	39303	812	101.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3674331	0.2802437	-0.4881134	0.000133969907407407	40122	910	102.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.09480944	0.2168867	0.3872482	0.000134331597222222	41010	819	103.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.2183664	0.127062	0.1247647	0.000134620949074074	41862	888	104.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.3875448	0.1277843	-0.4643991	0.000135344328703704	42834	852	105.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.2464636	0.3848928	-0.1995722	0.000135416666666667	43835	972	106.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.09134715	0.2155288	-0.04363387	0.000135416666666667	44729	1001	107.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2463708	0.219573	-0.2903253	0.000135054976851852	45559	894	108.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.08121789	0.1672165	0.4675007	0.000135271990740741	46429	830	109.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.4902979	0.2890061	0.3897522	0.000135561342592593	47286	870	110.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.1955777	0.09791269	0.1075065	0.000135127314814815	48208	857	111.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2502262	0.3504037	0.08607054	0.000135271990740741	49111	922	112.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3430447	0.3058228	-0.1725066	0.000135271990740741	49935	903	113.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.2133376	0.265237	-0.3267692	0.000135778356481481	50803	824	114.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.05553522	0.3442025	-0.1148023	0.000136284722222222	51628	868	115.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.1742133	0.3125844	-0.1066774	0.000136429398148148	52401	825	116.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1536852	0.2673042	0.3751984	0.000136067708333333	53234	773	117.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.4283196	0.2226921	-0.2653803	0.000136791087962963	54060	833	118.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.09284919	0.105286	0.1796704	0.000136791087962963	54951	826	119.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.5050473	0.1740115	0.2485519	0.000136935763888889	55773	891	120.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2029864	0.264874	0.3961231	0.000136646412037037	56669	822	121.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.04412508	0.4921908	-0.09569474	0.000136140046296296	57524	896	122.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.2470277	0.2441712	0.1572946	0.000135561342592593	58336	855	123.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.5091504	0.1883896	0.2118716	0.000135778356481481	59145	812	124.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1907827	0.11383	0.1143774	0.000135416666666667	59916	809	125.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2086126	0.1822813	0.1552172	0.000135344328703704	60714	771	126.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.4032863	0.2510557	-0.412756	0.000135344328703704	61625	798	127.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.02275673	0.3173405	0.3028416	0.000135923032407407	62359	911	128.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.2604682	0.2312627	0.130078	0.000135706018518519	63153	734	129.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.07442668	0.3381054	0.2346325	0.000135416666666667	63989	794	130.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.05092487	0.3117391	-0.0400918	0.000135416666666667	64822	836	131.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.1334737	0.5302976	0.07617328	0.00013548900462963	65673	833	132.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.006806819	0.2519762	-0.3420741	0.000135344328703704	66469	851	133.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1726589	0.4927743	0.08470462	0.000135127314814815	67361	796	134.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.04357681	0.1066072	0.2873242	0.000135199652777778	68229	892	135.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2098555	0.2675533	0.3924039	0.000135199652777778	69060	868	136.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3046685	0.2292784	0.1322198	0.000134476273148148	69929	831	137.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.447648	0.3858085	0.04755243	0.000134403935185185	70703	869	138.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.099368	0.4776953	0.04623114	0.000134548611111111	71552	774	139.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.1202941	0.07659306	-0.3010541	0.000135127314814815	72385	849	140.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.01145805	0.3623606	0.04028501	0.000135271990740741	73227	833	141.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.02111149	0.3159971	0.3315185	0.000135778356481481	73999	842	142.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.02282095	0.365907	-0.1333502	0.000136212384259259	74808	772	143.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.4172838	0.09596287	0.3104923	0.00013548900462963	75580	809	144.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.05070674	0.2777916	0.07194379	0.000135706018518519	76508	772	145.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.4437537	0.1247636	-0.0995272	0.000135778356481481	77334	928	146.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.4881172	0.1959638	-0.1954675	0.000135850694444444	78222	826	147.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.485435	0.3931903	-0.08425296	0.000136140046296296	78975	888	148.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2016204	0.37642	0.1027315	0.000137297453703704	79776	753	149.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.09045639	0.214173	0.154363	0.000136574074074074	80586	801	150.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1281323	0.1079565	0.3395604	0.000136791087962963	81450	810	151.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2229259	0.267466	0.3882919	0.000136863425925926	82304	864	152.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.1566561	0.1955901	0.4616514	0.000137008101851852	83146	854	153.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.5055702	0.1179827	0.3042477	0.000136935763888889	84061	842	154.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2501195	0.3535366	0.1102733	0.000137369791666667	85015	915	155.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.5070378	0.1179715	0.1729676	0.000137225115740741	85879	954	156.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.4981817	0.2041578	-0.3204121	0.00013744212962963	86772	864	157.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.320712	0.09236614	0.314202	0.000137659143518519	87587	893	158.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.3945939	0.3053289	0.06514715	0.000136140046296296	88375	815	159.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.3752009	0.2803906	0.1982229	0.000135706018518519	89234	788	160.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1167111	0.2843482	0.3709585	0.000135706018518519	90105	859	161.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2183037	0.1832159	0.1532103	0.000135778356481481	90874	871	162.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.1251563	0.07592811	0.1621734	0.000136067708333333	91705	769	163.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.2789469	0.2516156	0.1199213	0.000136067708333333	92522	831	164.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.366459	0.3026485	0.01334833	0.00013671875	93407	817	165.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.03699433	0.3663427	0.2119649	0.00013671875	94325	885	166.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1439903	0.2161525	0.358124	0.00013671875	95213	918	167.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.3107833	0.2905277	-0.0672883	0.000137297453703704	96117	888	168.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2780188	0.3109557	0.1648113	0.000137297453703704	96956	904	169.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.3709934	0.126752	-0.4029041	0.000137225115740741	97793	839	170.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.253413	0.3916636	-0.2403691	0.000137514467592593	98694	837	171.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.4113123	0.1221283	-0.4615571	0.000137803819444444	99562	901	172.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.01853781	0.2880448	0.3501573	0.000137803819444444	100322	868	173.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.2838464	0.3842497	-0.240862	0.00013794849537037	101069	760	174.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.4806595	0.1000265	0.1270028	0.000137731481481481	101821	747	175.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.3874364	0.2939042	0.1101241	0.000137803819444444	102600	752	176.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.06770366	0.2895073	0.3481482	0.000137225115740741	103402	779	177.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.1717463	0.430855	-0.2058638	0.000137514467592593	104244	802	178.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.02522027	0.2885606	0.09550473	0.000137008101851852	105085	842	179.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2805332	0.3311478	0.1401611	0.00013744212962963	105961	841	180.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.4317422	0.2887594	0.4272717	0.000137369791666667	106854	876	181.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.1942065	0.09637079	0.06912705	0.000137297453703704	107813	893	182.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.05021648	0.3458836	-0.1187415	0.000137008101851852	108652	959	183.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.198575	0.1106193	-0.1131193	0.000137152777777778	109542	839	184.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2611735	0.3477954	0.1072749	0.000137008101851852	110349	890	185.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.4872698	0.1018171	0.1019932	0.000136429398148148	111208	807	186.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.3601896	0.2875927	0.1750529	0.000136791087962963	112121	859	187.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.1949591	0.2512199	-0.0565745	0.000136574074074074	113038	913	188.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.01501506	0.3739203	-0.1601879	0.000136646412037037	113895	917	189.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.06429838	0.6129357	0.4394399	0.000137008101851852	114718	857	190.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3470704	0.126088	0.2369905	0.000137080439814815	115591	823	191.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.302855	0.329259	0.06907228	0.000137803819444444	116438	873	192.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.4525277	0.18534	0.4436158	0.000137586805555556	117275	847	193.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.4469146	0.3827461	-0.09499817	0.000138093171296296	118132	837	194.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2572211	0.2681882	0.3890854	0.000137731481481481	118963	857	195.93	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
