LastReportedND_x	LastReportedND_y	LastReportedND_z	dronesDensity	totalConflicts	conflictFrequency	currentTime	testVariable	CurrentVariable	timeScale	runTime	queueLength	citySize	BCI	FAI	HVariability	ARVariability	
0	0	0	2.89351851851852E-07	0	0	43.195	SpawnRate	0.005	100	600	3	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	44.195	SpawnRate	0.005	100	600	3	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	45.195	SpawnRate	0.005	100	600	3	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	46.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	47.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	48.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	49.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	50.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	51.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	52.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	53.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	54.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	55.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	56.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	57.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	58.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	59.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	60.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	61.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	62.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	63.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	64.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	65.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	66.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	67.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	68.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	69.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	70.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	71.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	72.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	73.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	74.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	75.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	76.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	77.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	78.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	79.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	80.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	81.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	82.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	83.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	84.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	85.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	86.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	87.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	88.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	89.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	90.19499	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	91.19499	SpawnRate	0.005	100	600	3	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	92.19499	SpawnRate	0.005	100	600	3	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	93.19499	SpawnRate	0.005	100	600	3	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	94.19499	SpawnRate	0.005	100	600	3	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	95.19499	SpawnRate	0.005	100	600	3	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	96.19499	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	97.19499	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	98.19499	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	99.19499	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	100.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	101.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	102.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	103.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	104.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	105.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	106.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	107.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	108.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	109.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	110.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	111.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	112.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	113.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	114.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	115.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	116.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	117.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	118.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	119.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	120.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	121.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	122.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	123.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	124.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	125.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	126.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	127.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	128.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	129.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	130.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	131.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	132.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	133.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	134.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	135.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	136.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	137.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	138.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	2.17013888888889E-07	0	0	139.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	140.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	141.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	142.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	143.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	144.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	145.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	146.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	147.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	148.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	149.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	150.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	151.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	152.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	153.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	154.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	155.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	156.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	157.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	158.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	159.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	160.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	161.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	162.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	163.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	164.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	165.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	166.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	2.89351851851852E-07	0	0	167.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	2.17013888888889E-07	0	0	168.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	2.17013888888889E-07	0	0	169.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	2.17013888888889E-07	0	0	170.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	2.17013888888889E-07	0	0	171.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	172.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	173.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	174.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	175.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	176.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	177.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	178.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	179.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	180.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	181.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	182.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	183.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	184.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	185.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	186.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	187.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	188.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	189.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	2.17013888888889E-07	0	0	190.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	191.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	192.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	193.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	194.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	195.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	196.195	SpawnRate	0.005	100	600	3	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	197.195	SpawnRate	0.005	100	600	3	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	198.195	SpawnRate	0.005	100	600	3	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	199.195	SpawnRate	0.005	100	600	3	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	200.195	SpawnRate	0.005	100	600	3	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	201.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	202.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	203.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	204.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	4.34027777777778E-07	0	0	205.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	206.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	207.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	208.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	209.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	3.61689814814815E-07	0	0	210.195	SpawnRate	0.005	100	600	2	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	211.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	212.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	213.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	214.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	215.195	SpawnRate	0.005	100	600	1	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	216.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	217.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	218.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	219.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	220.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	221.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	222.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	223.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	224.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	1.44675925925926E-07	0	0	225.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	226.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	227.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	228.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
0	0	0	7.2337962962963E-08	0	0	229.195	SpawnRate	0.005	100	600	0	240	0.6	15	0.7	0.2	
