LastReportedND_x	LastReportedND_y	LastReportedND_z	dronesDensity	totalConflicts	conflictFrequency	currentTime	testVariable	CurrentVariable	timeScale	runTime	queueLength	citySize	BCI	FAI	HVariability	ARVariability	
-0.144307	0.386218	-0.06314011	7.15422453703704E-05	31515	239	183.655	SpawnRate	1	0.3	200	0	240	0.6	15	0.7	0.2	
-0.2162496	0.3861697	-0.135051	7.13975694444444E-05	31763	234	184.655	SpawnRate	1	0.3	200	0	240	0.6	15	0.7	0.2	
-0.2562452	0.2343021	0.06533273	7.14699074074074E-05	31994	248	185.655	SpawnRate	1	0.3	200	0	240	0.6	15	0.7	0.2	
-0.01719634	0.5103605	0.1083065	7.17592592592593E-05	32278	231	186.655	SpawnRate	1	0.3	200	0	240	0.6	15	0.7	0.2	
0.2666468	0.3426317	0.08810262	7.12528935185185E-05	32556	284	187.655	SpawnRate	1	0.3	200	0	240	0.6	15	0.7	0.2	
0.1889744	0.2516806	-0.1089713	7.13975694444444E-05	32815	278	188.655	SpawnRate	1	0.3	200	2	240	0.6	15	0.7	0.2	
-0.1161331	0.07799634	-0.03940115	7.12528935185185E-05	33031	259	189.655	SpawnRate	1	0.3	200	0	240	0.6	15	0.7	0.2	
-0.4109379	0.285382	0.4094095	7.16869212962963E-05	33301	216	190.655	SpawnRate	1	0.3	200	0	240	0.6	15	0.7	0.2	
0.4312125	0.1204611	-0.1726353	7.13975694444444E-05	33562	270	191.655	SpawnRate	1	0.3	200	0	240	0.6	15	0.7	0.2	
0.06962713	0.3432306	-0.1003342	7.16869212962963E-05	33759	261	192.655	SpawnRate	1	0.3	200	0	240	0.6	15	0.7	0.2	
-0.4146611	0.4752093	0.2591808	7.16869212962963E-05	34007	197	193.655	SpawnRate	1	0.3	200	0	240	0.6	15	0.7	0.2	
0.4308075	0.2605741	0.1901963	7.19762731481481E-05	34251	248	194.655	SpawnRate	1	0.3	200	0	240	0.6	15	0.7	0.2	
-0.2529855	0.2370578	0.07170871	7.18315972222222E-05	34490	244	195.655	SpawnRate	1	0.3	200	0	240	0.6	15	0.7	0.2	
0.2041831	0.2789205	0.4033316	7.19762731481481E-05	34706	239	196.655	SpawnRate	1	0.3	200	0	240	0.6	15	0.7	0.2	
-0.2951944	0.5762386	-0.4253724	7.18315972222222E-05	34941	216	197.655	SpawnRate	1	0.3	200	1	240	0.6	15	0.7	0.2	
-0.285048	0.2777531	0.3982998	7.20486111111111E-05	35196	235	198.655	SpawnRate	1	0.3	200	0	240	0.6	15	0.7	0.2	
0.3945934	0.3088743	0.05121784	7.24826388888889E-05	35454	255	199.655	SpawnRate	1	0.3	200	0	240	0.6	15	0.7	0.2	
-0.3351024	0.2117177	0.4285526	7.2337962962963E-05	0	0	0.6499939	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3351024	0.2117177	0.4285526	1.30208333333333E-06	0	0	1.649994	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3351024	0.2117177	0.4285526	3.18287037037037E-06	0	0	2.649994	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3351024	0.2117177	0.4285526	5.06365740740741E-06	0	0	3.649994	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3351024	0.2117177	0.4285526	6.94444444444444E-06	0	0	4.649994	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3351024	0.2117177	0.4285526	8.82523148148148E-06	0	0	5.649994	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3351024	0.2117177	0.4285526	1.07060185185185E-05	0	0	6.649994	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3351024	0.2117177	0.4285526	1.25144675925926E-05	0	0	7.649994	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3351024	0.2117177	0.4285526	1.43952546296296E-05	0	0	8.649994	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3351024	0.2117177	0.4285526	1.62760416666667E-05	0	0	9.649994	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3351024	0.2117177	0.4285526	1.82291666666667E-05	0	0	10.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3351024	0.2117177	0.4285526	2.01099537037037E-05	0	0	11.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3351024	0.2117177	0.4285526	2.20630787037037E-05	0	0	12.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3351024	0.2117177	0.4285526	2.37268518518519E-05	0	0	13.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.4358625	0.1219219	-0.4912051	2.56799768518519E-05	1	0	14.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.4785174	0.1206149	-0.4953757	2.75607638888889E-05	5	1	15.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.490007	0.1217704	-0.5131525	2.9369212962963E-05	9	4	16.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.5136167	0.1329366	-0.4978028	3.1322337962963E-05	13	4	17.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.4798711	0.3803495	-0.413328	3.29861111111111E-05	15	4	18.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3519084	0.1098398	0.4984448	3.49392361111111E-05	22	2	19.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.4683008	0.07965466	0.3227166	3.66753472222222E-05	36	7	20.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.01295986	0.08714303	0.477183	3.84837962962963E-05	48	14	21.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.4787883	0.09549722	0.3075651	4.04369212962963E-05	61	12	22.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.4543671	0.09735525	0.3098776	4.23177083333333E-05	77	13	23.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.3759529	0.143355	-0.4875506	4.41261574074074E-05	93	16	24.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3447204	0.07757601	0.2837608	4.57899305555556E-05	118	16	25.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.4680685	0.2779448	0.397655	4.78153935185185E-05	146	25	26.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.438852	0.2537119	0.3096053	4.96238425925926E-05	171	28	27.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.4292917	0.4578161	-0.5126933	5.14322916666667E-05	206	25	28.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.02404931	0.1043514	0.4755099	5.32407407407407E-05	240	35	29.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.3561467	0.1190081	-0.06155879	5.51215277777778E-05	309	34	30.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.4284709	0.1225881	-0.1176659	5.69299768518519E-05	361	69	31.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.165706	0.1429723	0.4958958	5.8666087962963E-05	431	52	32.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.419473	0.3082633	0.02022327	6.0474537037037E-05	512	70	33.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2605016	0.4598211	0.4586504	6.21383101851852E-05	623	81	34.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.4477822	0.3800565	-0.08756132	6.38020833333333E-05	741	111	35.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.08882923	0.1126674	0.4644656	6.56105324074074E-05	866	118	36.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.403127	0.1163132	-0.473159	6.73466435185185E-05	1000	125	37.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.07129714	0.531128	0.4429375	6.90827546296296E-05	1139	134	38.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2698506	0.2529322	0.3755385	7.10358796296296E-05	1270	139	39.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.3743324	0.1190813	-0.4866351	7.26273148148148E-05	1451	131	40.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.005925973	0.08534747	0.2049459	7.43634259259259E-05	1629	181	41.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2507951	0.2751087	0.3976894	7.6099537037037E-05	1837	178	42.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.275208	0.2168701	0.06483911	7.75462962962963E-05	2083	208	43.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1582155	0.1145171	0.1570737	7.94994212962963E-05	2406	246	44.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1240525	0.3431491	-0.09743039	8.12355324074074E-05	2713	323	45.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.3074965	0.3079982	0.2147342	8.31163194444444E-05	3025	307	46.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2241794	0.2376871	-0.2847469	8.46354166666667E-05	3329	312	47.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.4551161	0.124776	-0.1368359	8.62991898148148E-05	3682	304	48.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.0994463	0.09166536	0.1497387	8.81799768518518E-05	4065	353	49.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2396826	0.3449692	0.08368587	8.9916087962963E-05	4475	383	50.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.04689766	0.1436929	0.4898258	9.15075231481482E-05	4889	410	51.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.418209	0.3045253	0.02741563	9.32436342592593E-05	5286	414	52.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.2521247	0.2347122	0.06310247	9.46180555555556E-05	5719	397	53.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.05516586	0.08971135	0.3123383	9.58478009259259E-05	6107	433	54.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.3946298	0.1082918	-0.1417307	9.72222222222222E-05	6592	388	55.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.297951	0.1042009	0.4788289	9.87413194444444E-05	7152	485	56.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.4155656	0.3102056	0.04349206	0.000100043402777778	7672	560	57.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2803468	0.3681248	0.2269512	0.000101707175925926	8175	520	58.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.09334113	0.3253035	-0.3560435	0.000103153935185185	8668	503	59.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2671149	0.3423221	0.1349701	0.000104673032407407	9172	493	60.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.3807972	0.1261144	-0.1021896	0.00010619212962963	9759	504	61.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.09856946	0.3298267	0.2557358	0.000107204861111111	10403	587	62.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3417484	0.09040769	-0.4890827	0.000108434606481481	10984	644	63.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1112424	0.2931123	-0.009464646	0.000109881365740741	11529	581	64.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1182511	0.1044034	0.1502061	0.000111038773148148	12172	545	65.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.3522076	0.1184537	0.4198294	0.00011205150462963	12774	643	66.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2339985	0.09744798	0.01346134	0.000113208912037037	13391	602	67.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1423441	0.1248391	0.454621	0.00011451099537037	13952	617	68.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1462176	0.1281815	0.3228065	0.000116030092592593	14542	561	69.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.2770317	0.2240705	-0.0800264	0.000116825810185185	15183	590	70.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.1225892	0.3661382	-0.01535625	0.000117983217592593	15803	641	71.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
0.2408159	0.2233904	-0.2426554	0.000118851273148148	16443	620	72.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
-0.4940434	0.5008454	0.2244906	0.00011986400462963	17085	640	73.64999	SpawnRate	2	0.05	200	0	240	0.6	15	0.7	0.2	
