time	collisionFrequency	density	variance	alignmentGain	cohesionGain	separationGain	migrationGain	orthSepGain	a	c	speed	maxForce	flockingInterval	SOIRadius	
393.005	0	2.5E-05	2093.71206754441	1	1	1	1	0	20	3	10	10	0.1	25	
394.005	0	3.125E-05	1639.84450126061	1	1	1	1	0	20	3	10	10	0.1	25	
395.005	0	2.5E-05	3062.94265582072	1	1	1	1	0	20	3	10	10	0.1	25	
396.005	1	3.125E-05	1968.71678633343	1	1	1	1	0	20	3	10	10	0.1	25	
397.005	0	2.5E-05	3447.52919276531	1	1	1	1	0	20	3	10	10	0.1	25	
398.005	0	3.75E-05	2999.75969075355	1	1	1	1	0	20	3	10	10	0.1	25	
399.005	0	2.5E-05	4042.86985761897	1	1	1	1	0	20	3	10	10	0.1	25	
400.005	0	3.75E-05	2107.99006250373	1	1	1	1	0	20	3	10	10	0.1	25	
401.005	0	2.5E-05	2202.03557965538	1	1	1	1	0	20	3	10	10	0.1	25	
402.005	0	3.125E-05	1084.23735394382	1	1	1	1	0	20	3	10	10	0.1	25	
403.005	0	2.5E-05	784.007858151244	1	1	1	1	0	20	3	10	10	0.1	25	
404.005	0	1.875E-05	598.318353046031	1	1	1	1	0	20	3	10	10	0.1	25	
405.005	0	1.875E-05	624.148106196331	1	1	1	1	0	20	3	10	10	0.1	25	
406.005	0	2.5E-05	144.914605549924	1	1	1	1	0	20	3	10	10	0.1	25	
407.005	0	1.875E-05	111.074179294188	1	1	1	1	0	20	3	10	10	0.1	25	
408.005	0	2.5E-05	2537.30599075049	1	1	1	1	0	20	3	10	10	0.1	25	
409.005	0	3.75E-05	2414.68612364189	1	1	1	1	0	20	3	10	10	0.1	25	
410.005	0	3.125E-05	3304.99409650383	1	1	1	1	0	20	3	10	10	0.1	25	
411.005	0	4.375E-05	2461.7753297136	1	1	1	1	0	20	3	10	10	0.1	25	
412.005	0	3.125E-05	2698.7999521017	1	1	1	1	0	20	3	10	10	0.1	25	
413.005	0	4.375E-05	2026.92851491716	1	1	1	1	0	20	3	10	10	0.1	25	
414.005	0	3.125E-05	1665.78861092492	1	1	1	1	0	20	3	10	10	0.1	25	
415.005	0	2.5E-05	1158.37621782139	1	1	1	1	0	20	3	10	10	0.1	25	
416.005	0	2.5E-05	1150.96188229805	1	1	1	1	0	20	3	10	10	0.1	25	
417.005	0	3.125E-05	1397.84817222951	1	1	1	1	0	20	3	10	10	0.1	25	
418.005	0	3.75E-05	1112.24180669063	1	1	1	1	0	20	3	10	10	0.1	25	
419.005	0	2.5E-05	1998.51242450606	1	1	1	1	0	20	3	10	10	0.1	25	
420.005	0	3.75E-05	1190.13971087348	1	1	1	1	0	20	3	10	10	0.1	25	
421.005	0	2.5E-05	1065.37177101322	1	1	1	1	0	20	3	10	10	0.1	25	
422.005	0	3.125E-05	1446.30767687143	1	1	1	1	0	20	3	10	10	0.1	25	
423.005	0	2.5E-05	1558.26095118924	1	1	1	1	0	20	3	10	10	0.1	25	
424.005	0	3.75E-05	1536.9497217144	1	1	1	1	0	20	3	10	10	0.1	25	
425.005	0	2.5E-05	2585.47308979095	1	1	1	1	0	20	3	10	10	0.1	25	
426.005	0	3.75E-05	1520.26578393217	1	1	1	1	0	20	3	10	10	0.1	25	
427.005	0	3.125E-05	1513.12518832246	1	1	1	1	0	20	3	10	10	0.1	25	
428.005	0	2.5E-05	1841.66895126787	1	1	1	1	0	20	3	10	10	0.1	25	
429.005	0	2.5E-05	2494.26066675991	1	1	1	1	0	20	3	10	10	0.1	25	
430.005	0	2.5E-05	1720.66808626139	1	1	1	1	0	20	3	10	10	0.1	25	
431.005	0	3.125E-05	1205.47082950657	1	1	1	1	0	20	3	10	10	0.1	25	
432.005	0	3.75E-05	1362.47395150471	1	1	1	1	0	20	3	10	10	0.1	25	
433.005	0	3.75E-05	1650.52304165431	1	1	1	1	0	20	3	10	10	0.1	25	
434.005	0	2.5E-05	2211.28616441811	1	1	1	1	0	20	3	10	10	0.1	25	
435.005	0	3.75E-05	2413.6327531538	1	1	1	1	0	20	3	10	10	0.1	25	
436.0025	0	2.5E-05	2939.98703986461	1	1	1	1	0	20	3	10	10	0.1	25	
437.005	0	3.125E-05	2781.13294257391	1	1	1	1	0	20	3	10	10	0.1	25	
438.005	0	2.5E-05	3295.64667448821	1	1	1	1	0	20	3	10	10	0.1	25	
439.005	0	3.75E-05	1918.76574940332	1	1	1	1	0	20	3	10	10	0.1	25	
440.005	0	3.125E-05	1349.54473994047	1	1	1	1	0	20	3	10	10	0.1	25	
441.005	0	2.5E-05	735.548402609591	1	1	1	1	0	20	3	10	10	0.1	25	
442.005	0	3.75E-05	1594.21645190768	1	1	1	1	0	20	3	10	10	0.1	25	
443.005	0	2.5E-05	2255.76515657818	1	1	1	1	0	20	3	10	10	0.1	25	
444.005	0	3.75E-05	1212.79740249681	1	1	1	1	0	20	3	10	10	0.1	25	
445.005	0	2.5E-05	1162.02832638327	1	1	1	1	0	20	3	10	10	0.1	25	
446.005	0	3.75E-05	1475.20358672584	1	1	1	1	0	20	3	10	10	0.1	25	
447.005	1	2.5E-05	2418.86548427545	1	1	1	1	0	20	3	10	10	0.1	25	
448.005	0	2.5E-05	3279.08798233286	1	1	1	1	0	20	3	10	10	0.1	25	
449.005	0	2.5E-05	3037.13773959844	1	1	1	1	0	20	3	10	10	0.1	25	
450.005	0	3.125E-05	1998.05443261293	1	1	1	1	0	20	3	10	10	0.1	25	
451.005	0	3.75E-05	3309.69867123195	1	1	1	1	0	20	3	10	10	0.1	25	
452.005	0	2.5E-05	3794.30056354623	1	1	1	1	0	20	3	10	10	0.1	25	
453.005	0	3.75E-05	2881.38196605401	1	1	1	1	0	20	3	10	10	0.1	25	
454.005	0	2.5E-05	1175.56665829399	1	1	1	1	0	20	3	10	10	0.1	25	
455.005	0	3.125E-05	830.236768175662	1	1	1	1	0	20	3	10	10	0.1	25	
456.005	0	3.125E-05	1060.89744951058	1	1	1	1	0	20	3	10	10	0.1	25	
457.005	0	3.125E-05	596.690821289718	1	1	1	1	0	20	3	10	10	0.1	25	
458.005	0	2.5E-05	916.317466024888	1	1	1	1	0	20	3	10	10	0.1	25	
459.005	0	2.5E-05	297.83967654954	1	1	1	1	0	20	3	10	10	0.1	25	
460.005	0	3.75E-05	271.336861889467	1	1	1	1	0	20	3	10	10	0.1	25	
461.005	0	2.5E-05	1064.36963350958	1	1	1	1	0	20	3	10	10	0.1	25	
462.005	0	4.375E-05	949.856796381724	1	1	1	1	0	20	3	10	10	0.1	25	
463.005	0	3.75E-05	356.997751955931	1	1	1	1	0	20	3	10	10	0.1	25	
464.005	0	4.375E-05	604.933738235973	1	1	1	1	0	20	3	10	10	0.1	25	
465.005	0	3.125E-05	1025.21765004785	1	1	1	1	0	20	3	10	10	0.1	25	
466.005	0	3.75E-05	972.221883291305	1	1	1	1	0	20	3	10	10	0.1	25	
467.005	0	2.5E-05	1398.11699749858	1	1	1	1	0	20	3	10	10	0.1	25	
468.005	0	2.5E-05	1285.92890599424	1	1	1	1	0	20	3	10	10	0.1	25	
469.005	0	3.125E-05	790.094910271766	1	1	1	1	0	20	3	10	10	0.1	25	
470.005	0	2.5E-05	1705.72261986929	1	1	1	1	0	20	3	10	10	0.1	25	
471.005	0	3.75E-05	1155.76937473073	1	1	1	1	0	20	3	10	10	0.1	25	
472.005	0	3.75E-05	1470.53917310885	1	1	1	1	0	20	3	10	10	0.1	25	
473.005	0	3.75E-05	1684.86186933937	1	1	1	1	0	20	3	10	10	0.1	25	
474.005	0	2.5E-05	860.218171431344	1	1	1	1	0	20	3	10	10	0.1	25	
475.005	0	3.75E-05	604.698242069218	1	1	1	1	0	20	3	10	10	0.1	25	
476.005	0	3.125E-05	454.518496455392	1	1	1	1	0	20	3	10	10	0.1	25	
477.005	0	3.125E-05	1744.79470177196	1	1	1	1	0	20	3	10	10	0.1	25	
478.005	0	3.75E-05	1480.70510996219	1	1	1	1	0	20	3	10	10	0.1	25	
479.005	0	2.5E-05	789.22157930788	1	1	1	1	0	20	3	10	10	0.1	25	
480.005	0	3.75E-05	779.555467328933	1	1	1	1	0	20	3	10	10	0.1	25	
481.005	0	2.5E-05	676.789682674566	1	1	1	1	0	20	3	10	10	0.1	25	
482.005	0	3.125E-05	404.975097174337	1	1	1	1	0	20	3	10	10	0.1	25	
483.005	0	2.5E-05	325.103716167158	1	1	1	1	0	20	3	10	10	0.1	25	
484.005	0	3.125E-05	638.571695084992	1	1	1	1	0	20	3	10	10	0.1	25	
485.005	0	2.5E-05	610.577107823459	1	1	1	1	0	20	3	10	10	0.1	25	
486.005	0	3.125E-05	349.693257179706	1	1	1	1	0	20	3	10	10	0.1	25	
487.005	0	2.5E-05	122.339811423996	1	1	1	1	0	20	3	10	10	0.1	25	
488.005	0	3.75E-05	408.753149213751	1	1	1	1	0	20	3	10	10	0.1	25	
489.005	0	2.5E-05	629.420943382187	1	1	1	1	0	20	3	10	10	0.1	25	
490.005	0	3.75E-05	426.042109953378	1	1	1	1	0	20	3	10	10	0.1	25	
491.005	0	2.5E-05	774.207356529889	1	1	1	1	0	20	3	10	10	0.1	25	
492.005	0	3.125E-05	1019.37150775848	1	1	1	1	0	20	3	10	10	0.1	25	
493.005	0	2.5E-05	682.953262796643	1	1	1	1	0	20	3	10	10	0.1	25	
494.005	0	2.5E-05	2050.44991203357	1	1	1	1	0	20	3	10	10	0.1	25	
495.005	0	3.125E-05	1456.27295049982	1	1	1	1	0	20	3	10	10	0.1	25	
496.005	0	2.5E-05	3251.23298036775	1	1	1	1	0	20	3	10	10	0.1	25	
497.005	0	3.75E-05	3123.38995128433	1	1	1	1	0	20	3	10	10	0.1	25	
498.005	0	3.125E-05	3531.32299688707	1	1	1	1	0	20	3	10	10	0.1	25	
499.005	0	3.75E-05	2063.25413936473	1	1	1	1	0	20	3	10	10	0.1	25	
0.005004883	0	0	2063.25413936473	1	1	1	1	0	20	3	10	10	0.1	25	
1.005005	0	0	2063.25413936473	1	1	1	1	0	20	3	10	10	0.1	25	
2.005005	0	0	2063.25413936473	1	1	1	1	0	20	3	10	10	0.1	25	
3.005005	0	0	2063.25413936473	1	1	1	1	0	20	3	10	10	0.1	25	
4.005005	0	0	2063.25413936473	1	1	1	1	0	20	3	10	10	0.1	25	
5.005005	0	0	2063.25413936473	1	1	1	1	0	20	3	10	10	0.1	25	
6.005005	0	0	2063.25413936473	1	1	1	1	0	20	3	10	10	0.1	25	
7.005005	0	0	2063.25413936473	1	1	1	1	0	20	3	10	10	0.1	25	
8.005005	0	0	2063.25413936473	1	1	1	1	0	20	3	10	10	0.1	25	
9.005005	0	0	2063.25413936473	1	1	1	1	0	20	3	10	10	0.1	25	
10.005	0	1.25E-05	7891.82031245603	1	1	1	1	0	20	3	10	10	0.1	25	
11.005	0	1.25E-05	7926.7226430551	1	1	1	1	0	20	3	10	10	0.1	25	
12.005	0	2.5E-05	2721.39000408856	1	1	1	1	0	20	3	10	10	0.1	25	
13.005	0	3.125E-05	1843.20885863987	1	1	1	1	0	20	3	10	10	0.1	25	
14.005	0	3.125E-05	2244.05058711064	1	1	1	1	0	20	3	10	10	0.1	25	
15.005	0	3.75E-05	1693.89556438581	1	1	1	1	0	20	3	10	10	0.1	25	
16.005	0	2.5E-05	1843.02552363967	1	1	1	1	0	20	3	10	10	0.1	25	
17.005	0	3.75E-05	1106.65708532766	1	1	1	1	0	20	3	10	10	0.1	25	
18.005	0	2.5E-05	172.825460137415	1	1	1	1	0	20	3	10	10	0.1	25	
19.005	0	3.75E-05	720.472124718112	1	1	1	1	0	20	3	10	10	0.1	25	
20.005	0	2.5E-05	1354.3968774469	1	1	1	1	0	20	3	10	10	0.1	25	
21.005	0	2.5E-05	1625.71018129434	1	1	1	1	0	20	3	10	10	0.1	25	
22.005	0	3.75E-05	1168.31950064704	1	1	1	1	0	20	3	10	10	0.1	25	
23.005	0	3.125E-05	1316.43895758268	1	1	1	1	0	20	3	10	10	0.1	25	
24.005	0	3.75E-05	1339.76763092087	1	1	1	1	0	20	3	10	10	0.1	25	
25.005	0	2.5E-05	954.653059236132	1	1	1	1	0	20	3	10	10	0.1	25	
26.005	0	3.125E-05	728.060226083757	1	1	1	1	0	20	3	10	10	0.1	25	
27.005	0	3.125E-05	604.188338062985	1	1	1	1	0	20	3	10	10	0.1	25	
28.005	0	3.75E-05	506.545553150816	1	1	1	1	0	20	3	10	10	0.1	25	
29.005	0	3.75E-05	1139.80947041243	1	1	1	1	0	20	3	10	10	0.1	25	
30.005	0	3.75E-05	824.639189995763	1	1	1	1	0	20	3	10	10	0.1	25	
31.005	0	3.75E-05	1650.94612931067	1	1	1	1	0	20	3	10	10	0.1	25	
32.005	0	3.125E-05	2370.15303915159	1	1	1	1	0	20	3	10	10	0.1	25	
33.005	0	3.125E-05	2861.28391624465	1	1	1	1	0	20	3	10	10	0.1	25	
34.005	0	3.75E-05	1859.73342060846	1	1	1	1	0	20	3	10	10	0.1	25	
35.005	0	2.5E-05	1759.67156185294	1	1	1	1	0	20	3	10	10	0.1	25	
36.005	0	3.75E-05	1991.60828222911	1	1	1	1	0	20	3	10	10	0.1	25	
37.005	0	3.75E-05	1229.95185162092	1	1	1	1	0	20	3	10	10	0.1	25	
38.005	0	2.5E-05	1972.01010202005	1	1	1	1	0	20	3	10	10	0.1	25	
39.005	0	3.75E-05	995.033765389719	1	1	1	1	0	20	3	10	10	0.1	25	
40.005	0	3.125E-05	646.137313427735	1	1	1	1	0	20	3	10	10	0.1	25	
41.005	0	2.5E-05	54.6897686601227	1	1	1	1	0	20	3	10	10	0.1	25	
42.005	0	3.75E-05	771.061746190995	1	1	1	1	0	20	3	10	10	0.1	25	
43.005	0	3.75E-05	656.217687886364	1	1	1	1	0	20	3	10	10	0.1	25	
44.005	0	3.75E-05	1320.02974761917	1	1	1	1	0	20	3	10	10	0.1	25	
45.005	0	3.75E-05	1679.38459693968	1	1	1	1	0	20	3	10	10	0.1	25	
46.005	0	4.375E-05	998.639397042644	1	1	1	1	0	20	3	10	10	0.1	25	
47.005	0	4.375E-05	1085.55106610331	1	1	1	1	0	20	3	10	10	0.1	25	
48.005	0	5E-05	1521.52730723403	1	1	1	1	0	20	3	10	10	0.1	25	
49.005	0	3.75E-05	1794.75288687621	1	1	1	1	0	20	3	10	10	0.1	25	
50.005	0	3.75E-05	1810.99371657111	1	1	1	1	0	20	3	10	10	0.1	25	
51.005	0	3.125E-05	1600.33226002274	1	1	1	1	0	20	3	10	10	0.1	25	
52.005	0	3.75E-05	2370.01160248993	1	1	1	1	0	20	3	10	10	0.1	25	
53.005	0	3.75E-05	2216.37921186657	1	1	1	1	0	20	3	10	10	0.1	25	
54.005	0	2.5E-05	2637.43382232859	1	1	1	1	0	20	3	10	10	0.1	25	
55.005	0	3.75E-05	2145.94511061804	1	1	1	1	0	20	3	10	10	0.1	25	
56.005	0	3.75E-05	348.408346518238	1	1	1	1	0	20	3	10	10	0.1	25	
57.005	0	3.75E-05	293.879378055128	1	1	1	1	0	20	3	10	10	0.1	25	
58.005	0	5E-05	311.362198511337	1	1	1	1	0	20	3	10	10	0.1	25	
59.005	0	3.125E-05	285.746756306938	1	1	1	1	0	20	3	10	10	0.1	25	
60.005	0	3.75E-05	1632.92645438652	1	1	1	1	0	20	3	10	10	0.1	25	
61.005	0	3.75E-05	2082.7396410061	1	1	1	1	0	20	3	10	10	0.1	25	
62.005	0	3.75E-05	1149.13011171939	1	1	1	1	0	20	3	10	10	0.1	25	
63.005	0	3.75E-05	1609.88514620899	1	1	1	1	0	20	3	10	10	0.1	25	
64.005	0	2.5E-05	1327.37052650835	1	1	1	1	0	20	3	10	10	0.1	25	
65.005	0	2.5E-05	2766.38270410673	1	1	1	1	0	20	3	10	10	0.1	25	
66.005	0	2.5E-05	2429.96080838309	1	1	1	1	0	20	3	10	10	0.1	25	
67.005	0	2.5E-05	195.263983181691	1	1	1	1	0	20	3	10	10	0.1	25	
68.005	0	3.75E-05	1958.52776819457	1	1	1	1	0	20	3	10	10	0.1	25	
69.005	0	3.125E-05	2385.68492436509	1	1	1	1	0	20	3	10	10	0.1	25	
70.005	0	3.75E-05	1985.14832290796	1	1	1	1	0	20	3	10	10	0.1	25	
71.005	0	3.75E-05	2297.5033392534	1	1	1	1	0	20	3	10	10	0.1	25	
72.005	0	3.125E-05	1413.88613464059	1	1	1	1	0	20	3	10	10	0.1	25	
73.005	0	3.75E-05	1280.02488960796	1	1	1	1	0	20	3	10	10	0.1	25	
74.005	0	2.5E-05	2177.00334802071	1	1	1	1	0	20	3	10	10	0.1	25	
75.005	1	3.125E-05	1470.37982831631	1	1	1	1	0	20	3	10	10	0.1	25	
76.005	0	3.75E-05	2221.85309703213	1	1	1	1	0	20	3	10	10	0.1	25	
77.005	0	2.5E-05	2797.87484016191	1	1	1	1	0	20	3	10	10	0.1	25	
78.005	0	3.75E-05	1707.20261802079	1	1	1	1	0	20	3	10	10	0.1	25	
79.005	0	2.5E-05	2008.98962690977	1	1	1	1	0	20	3	10	10	0.1	25	
80.005	0	3.75E-05	1370.50344055796	1	1	1	1	0	20	3	10	10	0.1	25	
81.005	0	3.75E-05	1472.77251552491	1	1	1	1	0	20	3	10	10	0.1	25	
82.005	0	2.5E-05	690.332501476532	1	1	1	1	0	20	3	10	10	0.1	25	
83.005	0	3.125E-05	816.839460735371	1	1	1	1	0	20	3	10	10	0.1	25	
84.005	0	4.375E-05	879.476239751239	1	1	1	1	0	20	3	10	10	0.1	25	
85.005	0	3.125E-05	1620.71201760971	1	1	1	1	0	20	3	10	10	0.1	25	
86.005	0	3.125E-05	1361.34113534388	1	1	1	1	0	20	3	10	10	0.1	25	
87.005	0	3.75E-05	1904.45730621123	1	1	1	1	0	20	3	10	10	0.1	25	
88.005	0	3.75E-05	2071.73450219887	1	1	1	1	0	20	3	10	10	0.1	25	
89.005	0	4.375E-05	1527.16029591614	1	1	1	1	0	20	3	10	10	0.1	25	
90.00146	0	3.125E-05	949.069262327363	1	1	1	1	0	20	3	10	10	0.1	25	
91.005	0	3.75E-05	1599.43681434434	1	1	1	1	0	20	3	10	10	0.1	25	
92.005	0	4.375E-05	1403.87091262953	1	1	1	1	0	20	3	10	10	0.1	25	
93.005	0	3.75E-05	1427.63486172983	1	1	1	1	0	20	3	10	10	0.1	25	
94.005	0	3.75E-05	1626.50117107564	1	1	1	1	0	20	3	10	10	0.1	25	
95.005	0	3.75E-05	435.371410033817	1	1	1	1	0	20	3	10	10	0.1	25	
96.005	0	2.5E-05	412.322679097249	1	1	1	1	0	20	3	10	10	0.1	25	
97.005	0	3.75E-05	208.067007740973	1	1	1	1	0	20	3	10	10	0.1	25	
98.005	0	3.125E-05	310.456206347368	1	1	1	1	0	20	3	10	10	0.1	25	
99.005	0	3.75E-05	864.009469981967	1	1	1	1	0	20	3	10	10	0.1	25	
100.005	0	3.75E-05	734.410211347459	1	1	1	1	0	20	3	10	10	0.1	25	
101.005	0	2.5E-05	2799.85159074512	1	1	1	1	0	20	3	10	10	0.1	25	
102.005	0	3.75E-05	1005.19631124382	1	1	1	1	0	20	3	10	10	0.1	25	
103.005	0	3.75E-05	439.145682065276	1	1	1	1	0	20	3	10	10	0.1	25	
104.005	0	3.75E-05	458.62759147679	1	1	1	1	0	20	3	10	10	0.1	25	
105.005	0	4.375E-05	581.055990714774	1	1	1	1	0	20	3	10	10	0.1	25	
106.005	0	3.125E-05	1172.16117382393	1	1	1	1	0	20	3	10	10	0.1	25	
107.005	0	3.125E-05	905.487369215124	1	1	1	1	0	20	3	10	10	0.1	25	
108.005	0	3.75E-05	2035.4121728587	1	1	1	1	0	20	3	10	10	0.1	25	
109.005	0	3.75E-05	2220.2338962895	1	1	1	1	0	20	3	10	10	0.1	25	
110.005	0	3.75E-05	2012.95186241203	1	1	1	1	0	20	3	10	10	0.1	25	
111.005	0	4.375E-05	1561.75790013317	1	1	1	1	0	20	3	10	10	0.1	25	
112.005	0	3.125E-05	1290.68503524785	1	1	1	1	0	20	3	10	10	0.1	25	
113.005	0	2.5E-05	1450.04596336214	1	1	1	1	0	20	3	10	10	0.1	25	
114.005	0	3.75E-05	896.714513035817	1	1	1	1	0	20	3	10	10	0.1	25	
115.005	0	3.125E-05	936.843931329535	1	1	1	1	0	20	3	10	10	0.1	25	
116.005	0	3.75E-05	862.178584607502	1	1	1	1	0	20	3	10	10	0.1	25	
117.005	0	3.75E-05	569.818965404513	1	1	1	1	0	20	3	10	10	0.1	25	
118.005	0	2.5E-05	908.961104521228	1	1	1	1	0	20	3	10	10	0.1	25	
119.005	0	3.75E-05	1446.13795034795	1	1	1	1	0	20	3	10	10	0.1	25	
120.005	0	3.75E-05	2082.97140610632	1	1	1	1	0	20	3	10	10	0.1	25	
121.005	0	2.5E-05	2909.70412723384	1	1	1	1	0	20	3	10	10	0.1	25	
122.005	0	3.75E-05	2000.14417355844	1	1	1	1	0	20	3	10	10	0.1	25	
123.005	0	3.75E-05	1873.28902800857	1	1	1	1	0	20	3	10	10	0.1	25	
124.005	0	3.75E-05	1994.41451438122	1	1	1	1	0	20	3	10	10	0.1	25	
125.005	0	3.75E-05	1008.79324767466	1	1	1	1	0	20	3	10	10	0.1	25	
126.005	0	2.5E-05	3602.45010357679	1	1	1	1	0	20	3	10	10	0.1	25	
127.005	0	3.75E-05	1568.73571275912	1	1	1	1	0	20	3	10	10	0.1	25	
128.005	0	3.75E-05	1172.45844447092	1	1	1	1	0	20	3	10	10	0.1	25	
129.005	0	3.75E-05	321.743809206016	1	1	1	1	0	20	3	10	10	0.1	25	
130.005	0	4.375E-05	455.742750175172	1	1	1	1	0	20	3	10	10	0.1	25	
131.005	0	3.75E-05	573.939887154833	1	1	1	1	0	20	3	10	10	0.1	25	
132.005	0	5E-05	1096.35326131316	1	1	1	1	0	20	3	10	10	0.1	25	
133.005	0	3.75E-05	2042.71144848089	1	1	1	1	0	20	3	10	10	0.1	25	
134.005	0	2.5E-05	3182.26934656455	1	1	1	1	0	20	3	10	10	0.1	25	
135.005	0	3.75E-05	1790.56477774672	1	1	1	1	0	20	3	10	10	0.1	25	
136.005	0	3.75E-05	1457.59204874836	1	1	1	1	0	20	3	10	10	0.1	25	
137.005	0	2.5E-05	1544.78940711114	1	1	1	1	0	20	3	10	10	0.1	25	
138.005	0	3.75E-05	819.38247303847	1	1	1	1	0	20	3	10	10	0.1	25	
139.005	0	2.5E-05	1178.38854885967	1	1	1	1	0	20	3	10	10	0.1	25	
140.005	0	2.5E-05	703.327420173163	1	1	1	1	0	20	3	10	10	0.1	25	
141.005	0	2.5E-05	774.863354510132	1	1	1	1	0	20	3	10	10	0.1	25	
142.005	0	2.5E-05	1049.04189622209	1	1	1	1	0	20	3	10	10	0.1	25	
143.005	0	3.75E-05	2039.78622303177	1	1	1	1	0	20	3	10	10	0.1	25	
144.005	0	2.5E-05	1984.3475128045	1	1	1	1	0	20	3	10	10	0.1	25	
145.005	0	3.75E-05	2075.47498116782	1	1	1	1	0	20	3	10	10	0.1	25	
146.005	0	3.125E-05	2266.26985066573	1	1	1	1	0	20	3	10	10	0.1	25	
147.005	0	3.75E-05	2038.03617792413	1	1	1	1	0	20	3	10	10	0.1	25	
148.005	0	3.75E-05	1768.93930849884	1	1	1	1	0	20	3	10	10	0.1	25	
149.005	0	3.125E-05	2142.22290555698	1	1	1	1	0	20	3	10	10	0.1	25	
150.005	0	3.75E-05	2005.93269481227	1	1	1	1	0	20	3	10	10	0.1	25	
151.005	0	3.75E-05	1715.17163201736	1	1	1	1	0	20	3	10	10	0.1	25	
152.005	0	3.75E-05	1664.99377774227	1	1	1	1	0	20	3	10	10	0.1	25	
153.005	0	3.75E-05	1521.7667429943	1	1	1	1	0	20	3	10	10	0.1	25	
154.005	0	3.125E-05	1086.92533417821	1	1	1	1	0	20	3	10	10	0.1	25	
155.005	0	3.75E-05	958.40049238471	1	1	1	1	0	20	3	10	10	0.1	25	
156.0015	0	3.75E-05	1082.42639456317	1	1	1	1	0	20	3	10	10	0.1	25	
157.005	0	2.5E-05	1185.43158878962	1	1	1	1	0	20	3	10	10	0.1	25	
158.005	0	3.75E-05	1718.91184365881	1	1	1	1	0	20	3	10	10	0.1	25	
159.005	0	3.125E-05	1302.76405773054	1	1	1	1	0	20	3	10	10	0.1	25	
160.005	0	3.75E-05	2099.92756316198	1	1	1	1	0	20	3	10	10	0.1	25	
161.005	0	4.375E-05	2463.98331973371	1	1	1	1	0	20	3	10	10	0.1	25	
162.005	0	3.75E-05	3327.60620490144	1	1	1	1	0	20	3	10	10	0.1	25	
163.005	0	3.75E-05	2848.21656759037	1	1	1	1	0	20	3	10	10	0.1	25	
164.005	0	2.5E-05	3463.75167201968	1	1	1	1	0	20	3	10	10	0.1	25	
165.005	0	3.75E-05	1785.47203959147	1	1	1	1	0	20	3	10	10	0.1	25	
166.005	0	3.75E-05	1032.35568067251	1	1	1	1	0	20	3	10	10	0.1	25	
167.005	0	3.75E-05	658.919851026611	1	1	1	1	0	20	3	10	10	0.1	25	
168.005	0	3.75E-05	1100.16113161277	1	1	1	1	0	20	3	10	10	0.1	25	
169.005	0	3.125E-05	1607.74269461978	1	1	1	1	0	20	3	10	10	0.1	25	
170.005	0	3.75E-05	1383.11373632019	1	1	1	1	0	20	3	10	10	0.1	25	
171.005	1	3.75E-05	420.912007935163	1	1	1	1	0	20	3	10	10	0.1	25	
172.005	0	3.75E-05	916.550820596434	1	1	1	1	0	20	3	10	10	0.1	25	
173.005	1	4.375E-05	984.450741458563	1	1	1	1	0	20	3	10	10	0.1	25	
174.005	0	3.125E-05	1217.41775818706	1	1	1	1	0	20	3	10	10	0.1	25	
175.005	0	3.75E-05	1268.70286925677	1	1	1	1	0	20	3	10	10	0.1	25	
176.005	0	5E-05	1491.7663086606	1	1	1	1	0	20	3	10	10	0.1	25	
177.005	0	3.75E-05	2054.91165051892	1	1	1	1	0	20	3	10	10	0.1	25	
178.005	0	3.75E-05	2611.31550559298	1	1	1	1	0	20	3	10	10	0.1	25	
179.005	0	3.125E-05	2423.12363645097	1	1	1	1	0	20	3	10	10	0.1	25	
180.005	0	2.5E-05	4059.12303422996	1	1	1	1	0	20	3	10	10	0.1	25	
181.005	0	3.125E-05	2777.24400453619	1	1	1	1	0	20	3	10	10	0.1	25	
182.005	0	2.5E-05	4253.36060848147	1	1	1	1	0	20	3	10	10	0.1	25	
183.005	0	3.75E-05	2510.65844731381	1	1	1	1	0	20	3	10	10	0.1	25	
184.005	0	3.125E-05	2017.95455109747	1	1	1	1	0	20	3	10	10	0.1	25	
185.0048	0	3.125E-05	1905.89652814164	1	1	1	1	0	20	3	10	10	0.1	25	
186.005	0	3.75E-05	1665.72608898499	1	1	1	1	0	20	3	10	10	0.1	25	
187.005	0	2.5E-05	1632.29227567405	1	1	1	1	0	20	3	10	10	0.1	25	
188.005	0	3.75E-05	2461.24319569812	1	1	1	1	0	20	3	10	10	0.1	25	
189.005	0	3.75E-05	2544.94926428018	1	1	1	1	0	20	3	10	10	0.1	25	
190.005	0	3.75E-05	1803.52764209267	1	1	1	1	0	20	3	10	10	0.1	25	
191.005	0	3.75E-05	1059.33710737268	1	1	1	1	0	20	3	10	10	0.1	25	
192.005	0	4.375E-05	1317.66189022287	1	1	1	1	0	20	3	10	10	0.1	25	
193.005	0	5E-05	1059.63165714749	1	1	1	1	0	20	3	10	10	0.1	25	
194.005	0	5E-05	1397.26640240823	1	1	1	1	0	20	3	10	10	0.1	25	
195.005	0	3.75E-05	1513.69069516929	1	1	1	1	0	20	3	10	10	0.1	25	
196.005	0	4.375E-05	1412.80195380342	1	1	1	1	0	20	3	10	10	0.1	25	
197.005	0	3.75E-05	1533.20579149353	1	1	1	1	0	20	3	10	10	0.1	25	
